o_free_time,o_num_assignments,a_rest,a_grading,a_pd,r,op_free_time,op_num_assignments,ap_rest,ap_grading,ap_pd,day
4,1814,0.1,0.1,0.8,-34.5472,6,1825,0.1,0.8,0.1,240
6,1825,0.1,0.8,0.1,-34.527899999999995,3,1838,0.5,0.1,0.4,241
3,1838,0.5,0.1,0.4,-34.689099999999996,6,1836,0.1,0.4,0.5,242
6,1836,0.1,0.4,0.5,-34.718500000000006,1,1840,0.1,0.2,0.7,243
1,1840,0.1,0.2,0.7,-34.8553,2,1843,0.3,0.2,0.5,244
2,1843,0.3,0.2,0.5,-35.1595,5,1858,0.8,0.0,0.2,245
5,1858,0.8,0.0,0.2,-35.3848,4,1867,0.1,0.4,0.5,246
4,1867,0.1,0.4,0.5,-35.570499999999996,4,1877,0.0,0.1,0.9,247
4,1877,0.0,0.1,0.9,-35.7741,7,1882,0.8,0.2,-0.0,248
7,1882,0.8,0.2,-0.0,-35.884,7,1891,0.6,0.1,0.3,249
7,1891,0.6,0.1,0.3,-36.1552,2,1901,0.0,0.4,0.6,250
2,1901,0.0,0.4,0.6,-36.3924,6,1912,0.1,0.3,0.6,251
6,1912,0.1,0.3,0.6,-37.5594,0,1920,0.0,0.8,0.2,252
0,1920,0.0,0.8,0.2,-36.5338,3,1927,0.1,0.0,0.9,253
3,1927,0.1,0.0,0.9,-36.969100000000005,5,1940,0.9,0.0,0.1,254
5,1940,0.9,0.0,0.1,-38.1399,0,1950,0.0,0.6,0.4,255
0,1950,0.0,0.6,0.4,-37.2636,1,1957,0.8,0.1,0.1,256
1,1957,0.8,0.1,0.1,-37.577400000000004,7,1972,0.3,0.6,0.1,257
7,1972,0.3,0.6,0.1,-38.7859,0,1985,0.3,0.5,0.2,258
0,1985,0.3,0.5,0.2,-37.7198,6,1983,0.5,0.1,0.4,259
6,1983,0.5,0.1,0.4,-38.0541,3,1996,0.3,0.4,0.3,260
3,1996,0.3,0.4,0.3,-38.2887,5,2009,0.0,0.7,0.3,261
5,2009,0.0,0.7,0.3,-39.3907,0,2019,0.8,0.1,0.1,262
0,2019,0.8,0.1,0.1,-38.5314,2,2023,0.3,0.7,0.0,263
2,2023,0.3,0.7,0.0,-38.626999999999995,2,2034,0.4,0.3,0.3,264
2,2034,0.4,0.3,0.3,-38.7992,5,2039,0.4,0.1,0.5,265
5,2039,0.4,0.1,0.5,-39.0345,1,2047,0.1,0.0,0.9,266
1,2047,0.1,0.0,0.9,-40.2491,0,2053,0.2,0.3,0.5,267
0,2053,0.2,0.3,0.5,-39.376,5,2061,0.7,-0.0,0.3,268
5,2061,0.7,-0.0,0.3,-39.5847,1,2070,0.1,0.7,0.2,269
1,2070,0.1,0.7,0.2,-40.7398,0,2081,0.3,0.1,0.6,270
0,2081,0.3,0.1,0.6,-39.9379,1,2087,0.1,0.5,0.4,271
1,2087,0.1,0.5,0.4,-40.05459999999999,7,2095,0.6,0.0,0.4,272
7,2095,0.6,0.0,0.4,-40.279599999999995,3,2104,0.0,0.9,0.1,273
3,2104,0.0,0.9,0.1,-40.3624,5,2115,0.5,0.1,0.4,274
5,2115,0.5,0.1,0.4,-40.550599999999996,3,2120,0.0,1.0,-0.0,275
3,2120,0.0,1.0,-0.0,-40.519999999999996,5,2130,0.7,0.1,0.2,276
5,2130,0.7,0.1,0.2,-40.719300000000004,5,2133,0.8,0.1,0.1,277
5,2133,0.8,0.1,0.1,-40.9479,5,2143,0.3,0.0,0.7,278
5,2143,0.3,0.0,0.7,-41.2593,2,2153,0.2,0.5,0.3,279
2,2153,0.2,0.5,0.3,-41.3772,6,2162,0.2,0.2,0.6,280
6,2162,0.2,0.2,0.6,-41.6494,3,2173,0.8,0.0,0.2,281
3,2173,0.8,0.0,0.2,-41.8348,3,2182,0.8,0.2,-0.0,282
3,2182,0.8,0.2,-0.0,-42.034,5,2191,0.9,0.1,0.0,283
5,2191,0.9,0.1,0.0,-42.223,3,2199,0.3,0.2,0.5,284
3,2199,0.3,0.2,0.5,-42.549499999999995,4,2211,0.0,0.4,0.6,285
4,2211,0.0,0.4,0.6,-42.8354,3,2224,0.2,-0.0,0.8,286
3,2224,0.2,-0.0,0.8,-43.0092,4,2232,0.2,0.3,0.5,287
4,2232,0.2,0.3,0.5,-43.263,5,2243,0.8,-0.0,0.2,288
5,2243,0.8,-0.0,0.2,-43.259800000000006,1,2247,0.1,0.4,0.5,289
1,2247,0.1,0.4,0.5,-43.575500000000005,7,2258,0.8,0.2,-0.0,290
7,2258,0.8,0.2,-0.0,-43.62,4,2264,0.3,0.0,0.7,291
4,2264,0.3,0.0,0.7,-44.7893,0,2271,0.3,0.6,0.1,292
0,2271,0.3,0.6,0.1,-44.0259,6,2283,0.2,0.1,0.7,293
6,2283,0.2,0.1,0.7,-44.1638,3,2289,0.3,0.3,0.4,294
3,2289,0.3,0.3,0.4,-44.3796,5,2299,0.3,0.0,0.7,295
5,2299,0.3,0.0,0.7,-44.589299999999994,6,2311,0.3,0.1,0.6,296
6,2311,0.3,0.1,0.6,-45.779399999999995,0,2320,0.4,0.3,0.3,297
0,2320,0.4,0.3,0.3,-45.0497,6,2333,0.1,0.3,0.6,298
6,2333,0.1,0.3,0.6,-45.279399999999995,4,2343,0.0,0.5,0.5,299
4,2343,0.0,0.5,0.5,-45.452,5,2352,0.5,-0.0,0.5,300
5,2352,0.5,-0.0,0.5,-45.5095,6,2358,0.3,0.7,-0.0,301
6,2358,0.3,0.7,-0.0,-45.6665,2,2366,0.3,0.3,0.4,302
2,2366,0.3,0.3,0.4,-45.6146,7,2364,0.4,0.5,0.1,303
7,2364,0.4,0.5,0.1,-46.7374,0,2372,0.1,0.8,0.1,304
0,2372,0.1,0.8,0.1,-45.688900000000004,1,2374,0.3,0.3,0.4,305
1,2374,0.3,0.3,0.4,-45.977599999999995,4,2388,0.3,0.3,0.4,306
4,2388,0.3,0.3,0.4,-46.1241,7,2395,0.3,0.0,0.7,307
7,2395,0.3,0.0,0.7,-46.344300000000004,5,2403,0.2,0.1,0.7,308
5,2403,0.2,0.1,0.7,-46.5943,3,2413,0.1,0.8,0.1,309
3,2413,0.1,0.8,0.1,-46.6739,7,2421,0.3,0.2,0.5,310
7,2421,0.3,0.2,0.5,-47.8095,0,2427,0.4,0.2,0.4,311
0,2427,0.4,0.2,0.4,-47.0236,6,2437,0.2,0.5,0.3,312
6,2437,0.2,0.5,0.3,-47.1722,2,2445,0.8,0.1,0.1,313
2,2445,0.8,0.1,0.1,-47.2729,6,2451,0.6,0.3,0.1,314
6,2451,0.6,0.3,0.1,-47.4854,5,2460,0.2,0.3,0.5,315
5,2460,0.2,0.3,0.5,-47.6315,4,2465,0.3,0.6,0.1,316
4,2465,0.3,0.6,0.1,-47.709900000000005,7,2472,0.4,0.1,0.5,317
7,2472,0.4,0.1,0.5,-47.778000000000006,7,2474,0.6,0.0,0.4,318
7,2474,0.6,0.0,0.4,-47.9846,6,2483,0.1,0.8,0.1,319
6,2483,0.1,0.8,0.1,-48.1369,5,2491,0.3,0.2,0.5,320
5,2491,0.3,0.2,0.5,-49.0515,0,2487,0.2,0.0,0.8,321
0,2487,0.2,0.0,0.8,-48.3242,6,2498,0.4,0.1,0.5,322
6,2498,0.4,0.1,0.5,-48.6695,1,2515,0.1,0.6,0.3,323
1,2515,0.1,0.6,0.3,-48.8857,7,2525,0.0,0.1,0.9,324
7,2525,0.0,0.1,0.9,-49.123599999999996,4,2536,0.2,0.1,0.7,325
4,2536,0.2,0.1,0.7,-49.3093,2,2546,0.3,0.7,0.0,326
2,2546,0.3,0.7,0.0,-50.4665,0,2556,0.8,0.0,0.2,327
0,2556,0.8,0.0,0.2,-50.6148,0,2565,0.1,0.4,0.5,328
0,2565,0.1,0.4,0.5,-50.9085,0,2575,0.3,0.1,0.6,329
0,2575,0.3,0.1,0.6,-50.0594,1,2584,0.2,0.7,0.1,330
1,2584,0.2,0.7,0.1,-50.156400000000005,2,2590,0.4,0.0,0.6,331
2,2590,0.4,0.0,0.6,-50.2544,5,2595,0.3,0.6,0.1,332
5,2595,0.3,0.6,0.1,-50.4379,7,2604,0.3,0.6,0.1,333
7,2604,0.3,0.6,0.1,-50.4739,7,2609,0.6,0.1,0.3,334
7,2609,0.6,0.1,0.3,-50.4347,1,2607,0.1,0.4,0.5,335
1,2607,0.1,0.4,0.5,-50.6055,5,2613,0.9,-0.0,0.1,336
5,2613,0.9,-0.0,0.1,-51.7599,0,2623,0.5,0.2,0.3,337
0,2623,0.5,0.2,0.3,-51.0897,5,2636,0.7,0.2,0.1,338
5,2636,0.7,0.2,0.1,-51.1699,4,2641,0.7,0.2,0.1,339
4,2641,0.7,0.2,0.1,-51.2299,7,2644,0.2,0.2,0.6,340
7,2644,0.2,0.2,0.6,-51.519400000000005,2,2656,0.0,0.6,0.4,341
2,2656,0.0,0.6,0.4,-51.5756,1,2659,0.4,0.5,0.1,342
1,2659,0.4,0.5,0.1,-52.6324,0,2666,0.0,0.4,0.6,343
0,2666,0.0,0.4,0.6,-51.7744,4,2672,0.3,0.4,0.3,344
4,2672,0.3,0.4,0.3,-51.9307,6,2682,0.0,1.0,0.0,345
6,2682,0.0,1.0,0.0,-51.849999999999994,4,2686,0.7,0.1,0.2,346
4,2686,0.7,0.1,0.2,-51.754799999999996,1,2679,0.5,0.2,0.3,347
1,2679,0.5,0.2,0.3,-52.073699999999995,4,2693,0.1,0.4,0.5,348
4,2693,0.1,0.4,0.5,-53.2535,0,2701,0.6,0.1,0.3,349
0,2701,0.6,0.1,0.3,-52.4142,7,2709,0.4,0.5,0.1,350
7,2709,0.4,0.5,0.1,-52.5749,7,2718,0.7,0.1,0.2,351
7,2718,0.7,0.1,0.2,-52.6753,4,2722,0.1,0.8,0.1,352
4,2722,0.1,0.8,0.1,-53.7329,0,2728,0.5,0.3,0.2,353
0,2728,0.5,0.3,0.2,-52.8118,6,2732,0.4,0.4,0.2,354
6,2732,0.4,0.4,0.2,-53.0218,4,2743,0.7,-0.0,0.3,355
4,2743,0.7,-0.0,0.3,-53.1497,7,2747,0.6,0.1,0.3,356
7,2747,0.6,0.1,0.3,-53.3562,3,2755,0.7,0.3,-0.0,357
3,2755,0.7,0.3,-0.0,-53.436,1,2759,0.2,0.4,0.4,358
1,2759,0.2,0.4,0.4,-53.6136,2,2766,0.2,0.2,0.6,359
2,2766,0.2,0.2,0.6,-54.7754,0,2773,0.4,0.2,0.4,360
0,2773,0.4,0.2,0.4,-53.9196,2,2780,0.1,0.0,0.9,361
2,2780,0.1,0.0,0.9,-54.1291,1,2787,0.2,0.4,0.4,362
1,2787,0.2,0.4,0.4,-54.345600000000005,1,2797,0.7,0.1,0.2,363
6,0,0.0,0.6,0.4,0.21381059118048856,4,0,0.1,0.3,0.6,0
4,0,0.1,0.3,0.6,-0.8242037789492475,0,9,0.3,0.2,0.5,1
0,9,0.3,0.2,0.5,0.15777389067877295,4,15,0.1,0.5,0.4,2
4,15,0.1,0.5,0.4,0.17279998606828068,7,18,0.2,0.3,0.5,3
7,18,0.2,0.3,0.5,0.15761529783050848,6,18,0.5,0.3,0.2,4
6,18,0.5,0.3,0.2,0.17240676082889062,5,24,0.7,0.3,-0.0,5
5,24,0.7,0.3,-0.0,0.17804932839845458,6,23,0.2,0.5,0.3,6
6,23,0.2,0.5,0.3,0.15822290873338338,2,29,0.0,0.2,0.8,7
2,29,0.0,0.2,0.8,0.09871575480113023,3,28,0.1,0.2,0.7,8
3,28,0.1,0.2,0.7,0.07955148544752959,5,33,0.2,0.7,0.1,9
5,33,0.2,0.7,0.1,0.16168930505008172,7,42,0.1,0.2,0.7,10
7,42,0.1,0.2,0.7,0.10695067082942261,5,42,0.3,0.1,0.6,11
5,42,0.3,0.1,0.6,0.08420726092045433,1,43,0.5,-0.0,0.5,12
1,43,0.5,-0.0,0.5,-0.9431710282457364,0,48,0.0,0.2,0.8,13
0,48,0.0,0.2,0.8,-0.027741434307490542,4,56,0.8,0.1,0.1,14
4,56,0.8,0.1,0.1,0.06164298003558433,3,66,0.5,0.2,0.3,15
3,66,0.5,0.2,0.3,0.02192455023522849,1,74,0.0,0.2,0.8,16
1,74,0.0,0.2,0.8,-0.01919999999999994,6,79,0.2,0.6,0.2,17
6,79,0.2,0.6,0.2,-0.20730169526712383,1,91,0.4,0.4,0.2,18
1,91,0.4,0.4,0.2,-0.14418067831445253,4,90,0.2,0.0,0.8,19
4,90,0.2,0.0,0.8,-1.387346471531308,0,100,0.4,0.3,0.3,20
0,100,0.4,0.3,0.3,-0.6177680068159949,4,111,0.1,0.9,-0.0,21
4,111,0.1,0.9,-0.0,-0.734562326747835,7,120,0.1,0.7,0.2,22
7,120,0.1,0.7,0.2,-0.6084732034803566,1,118,0.9,0.1,-0.0,23
1,118,0.9,0.1,-0.0,-0.3496395464455531,6,106,0.7,0.2,0.1,24
6,106,0.7,0.2,0.1,-0.6186916678560976,4,117,0.1,0.1,0.8,25
4,117,0.1,0.1,0.8,-1.8146963165212866,0,122,0.0,0.6,0.4,26
0,122,0.0,0.6,0.4,-1.0219338199295114,2,133,0.5,0.3,0.2,27
2,133,0.5,0.3,0.2,-1.1322509989171692,4,141,0.1,0.7,0.2,28
4,141,0.1,0.7,0.2,-1.245158818568529,1,148,0.5,0.3,0.2,29
1,148,0.5,0.3,0.2,-1.181072095337081,1,146,0.2,0.6,0.2,30
1,146,0.2,0.6,0.2,-1.3588570605274146,7,156,0.1,0.6,0.3,31
7,156,0.1,0.6,0.3,-1.3982999546537405,1,160,0.1,0.8,0.1,32
1,160,0.1,0.8,0.1,-1.1609463827888826,5,154,0.7,0.0,0.3,33
5,154,0.7,0.0,0.3,-1.3552392964244897,1,159,0.5,0.5,0.0,34
1,159,0.5,0.5,0.0,-1.5411764142934303,6,170,0.1,0.2,0.7,35
6,170,0.1,0.2,0.7,-1.8970196204365268,4,183,0.2,0.1,0.7,36
4,183,0.2,0.1,0.7,-2.036685545285371,7,188,0.3,0.4,0.3,37
7,188,0.3,0.4,0.3,-2.2387277393770466,5,199,0.5,0.3,0.2,38
5,199,0.5,0.3,0.2,-3.153536173779281,0,195,0.4,0.5,0.1,39
0,195,0.4,0.5,0.1,-2.235151858952374,5,200,0.4,0.5,0.1,40
5,200,0.4,0.5,0.1,-2.3885337340300934,4,209,0.1,0.2,0.7,41
4,209,0.1,0.2,0.7,-2.560597122097107,1,214,0.3,0.1,0.6,42
1,214,0.3,0.1,0.6,-2.784687090721306,5,224,0.0,0.2,0.8,43
5,224,0.0,0.2,0.8,-3.0642756762092085,7,235,0.8,0.1,0.1,44
7,235,0.8,0.1,0.1,-3.099416957657383,5,239,0.3,0.2,0.5,45
5,239,0.3,0.2,0.5,-3.3358462606712336,1,247,0.1,0.8,0.1,46
1,247,0.1,0.8,0.1,-4.436483798064522,0,254,0.1,0.1,0.8,47
0,254,0.1,0.1,0.8,-3.5525114600838763,6,259,0.3,0.2,0.5,48
6,259,0.3,0.2,0.5,-3.9043571704830375,1,276,0.0,0.8,0.2,49
1,276,0.0,0.8,0.2,-3.9700887912782066,6,281,0.5,0.4,0.1,50
6,281,0.5,0.4,0.1,-4.102293608615425,5,291,0.0,0.2,0.8,51
5,291,0.0,0.2,0.8,-5.195449046460521,0,292,0.7,0.1,0.2,52
0,292,0.7,0.1,0.2,-4.361575463103885,6,302,0.1,0.8,0.1,53
6,302,0.1,0.8,0.1,-4.538515982260635,1,311,0.4,0.2,0.4,54
1,311,0.4,0.2,0.4,-4.448625693157557,5,307,0.1,0.7,0.2,55
5,307,0.1,0.7,0.2,-4.633383586759662,6,318,0.0,0.1,0.9,56
6,318,0.0,0.1,0.9,-4.653258856656787,1,316,0.2,0.7,0.1,57
1,316,0.2,0.7,0.1,-4.726990738700515,3,324,0.3,0.2,0.5,58
3,324,0.3,0.2,0.5,-4.958046495354725,2,334,0.5,0.0,0.5,59
2,334,0.5,0.0,0.5,-6.12988465331042,0,341,0.8,0.1,0.1,60
0,341,0.8,0.1,0.1,-5.3647719410335855,4,352,0.5,0.4,0.1,61
4,352,0.5,0.4,0.1,-5.609193653222755,5,362,0.0,0.8,0.2,62
5,362,0.0,0.8,0.2,-6.793548165015541,0,373,0.1,0.3,0.6,63
0,373,0.1,0.3,0.6,-5.746877824655222,4,371,0.4,0.0,0.6,64
4,371,0.4,0.0,0.6,-5.880681748207466,4,377,0.3,0.6,0.1,65
4,377,0.3,0.6,0.1,-6.017836457859831,5,384,0.1,0.9,-0.0,66
5,384,0.1,0.9,-0.0,-5.981989956247036,1,388,0.2,0.2,0.6,67
1,388,0.2,0.2,0.6,-5.949428966708198,3,384,0.4,0.3,0.3,68
3,384,0.4,0.3,0.3,-6.101914181180718,6,392,0.7,0.3,0.0,69
6,392,0.7,0.3,0.0,-6.324982790337074,7,404,0.2,0.1,0.7,70
7,404,0.2,0.1,0.7,-6.594367215271795,1,413,0.1,0.8,0.1,71
1,413,0.1,0.8,0.1,-6.741975249475143,3,424,0.3,0.4,0.3,72
3,424,0.3,0.4,0.3,-6.92401627136156,5,434,0.7,0.1,0.2,73
5,434,0.7,0.1,0.2,-7.073903701481527,2,441,0.1,0.2,0.7,74
2,441,0.1,0.2,0.7,-7.282861392259124,6,447,0.2,0.2,0.6,75
6,447,0.2,0.2,0.6,-7.539282468780964,5,459,0.0,0.7,0.3,76
5,459,0.0,0.7,0.3,-8.665183340368504,0,467,0.2,0.3,0.5,77
0,467,0.2,0.3,0.5,-7.751942422808405,5,472,0.0,0.3,0.7,78
5,472,0.0,0.3,0.7,-8.037638369058085,5,485,0.4,0.5,0.1,79
5,485,0.4,0.5,0.1,-9.069172671138059,0,490,0.8,0.1,0.1,80
0,490,0.8,0.1,0.1,-8.096755922735639,5,491,0.3,0.0,0.7,81
5,491,0.3,0.0,0.7,-8.451487118362142,4,504,0.2,0.8,-0.0,82
4,504,0.2,0.8,-0.0,-8.580778597394062,7,512,0.7,0.1,0.2,83
7,512,0.7,0.1,0.2,-8.56899846120705,4,513,0.3,0.5,0.2,84
4,513,0.3,0.5,0.2,-8.702918315927425,3,518,0.3,0.6,0.1,85
3,518,0.3,0.6,0.1,-8.811091580410423,5,526,0.0,0.6,0.4,86
5,526,0.0,0.6,0.4,-8.917110246987743,5,533,0.1,0.3,0.6,87
5,533,0.1,0.3,0.6,-8.977944525589123,3,536,0.5,0.1,0.4,88
3,536,0.5,0.1,0.4,-9.183267190099086,7,545,0.2,0.2,0.6,89
7,545,0.2,0.2,0.6,-10.402900841056956,0,553,0.2,0.4,0.4,90
0,553,0.2,0.4,0.4,-9.463186600365217,6,556,0.2,0.1,0.7,91
6,556,0.2,0.1,0.7,-10.689859615329768,0,566,0.5,0.5,-0.0,92
0,566,0.5,0.5,-0.0,-9.797928877226177,2,573,0.1,0.6,0.3,93
2,573,0.1,0.6,0.3,-9.92590882440675,6,581,0.6,0.1,0.3,94
6,581,0.6,0.1,0.3,-11.106792004172698,0,590,0.2,0.3,0.5,95
0,590,0.2,0.3,0.5,-10.326973153568838,3,598,0.3,0.5,0.2,96
3,598,0.3,0.5,0.2,-10.497138581644826,1,608,0.1,0.2,0.7,97
1,608,0.1,0.2,0.7,-10.670190941750649,4,615,0.7,0.3,0.0,98
4,615,0.7,0.3,0.0,-10.865772142462333,3,627,0.4,0.2,0.4,99
3,627,0.4,0.2,0.4,-12.072826444877254,0,635,0.2,0.5,0.3,100
0,635,0.2,0.5,0.3,-11.30527687044567,5,646,0.7,0.2,0.1,101
5,646,0.7,0.2,0.1,-11.539813479787066,7,660,0.4,0.4,0.2,102
7,660,0.4,0.4,0.2,-11.754877455428657,6,669,0.1,0.9,-0.0,103
6,669,0.1,0.9,-0.0,-11.773327096440765,6,674,0.3,0.2,0.5,104
6,674,0.3,0.2,0.5,-11.741740491256875,3,672,0.0,0.4,0.6,105
3,672,0.0,0.4,0.6,-11.94840629590734,2,682,0.4,0.3,0.3,106
2,682,0.4,0.3,0.3,-12.058356986738287,6,688,0.3,0.5,0.2,107
6,688,0.3,0.5,0.2,-12.113669426659834,3,692,0.5,0.1,0.4,108
3,692,0.5,0.1,0.4,-12.242385818684737,7,697,0.2,0.6,0.2,109
7,697,0.2,0.6,0.2,-12.418559668379581,6,706,0.1,0.1,0.8,110
6,706,0.1,0.1,0.8,-12.464713033596434,7,706,0.2,0.2,0.6,111
7,706,0.2,0.2,0.6,-12.765576864291852,6,720,0.7,0.3,0.0,112
6,720,0.7,0.3,0.0,-12.771230619375423,3,722,0.4,0.1,0.5,113
3,722,0.4,0.1,0.5,-12.952876630539212,3,729,0.5,0.5,0.0,114
3,729,0.5,0.5,0.0,-13.087717864233818,4,736,0.6,0.3,0.1,115
4,736,0.6,0.3,0.1,-13.170054185591482,6,741,0.5,0.1,0.4,116
6,741,0.5,0.1,0.4,-13.342881331235567,5,749,0.4,0.4,0.2,117
5,749,0.4,0.4,0.2,-13.449750517923212,2,753,0.4,0.3,0.3,118
2,753,0.4,0.3,0.3,-13.54736351274398,2,758,0.4,0.2,0.4,119
2,758,0.4,0.2,0.4,-13.762792802616538,4,769,0.7,0.3,-0.0,120
4,769,0.7,0.3,-0.0,-13.983160874590373,6,781,0.1,0.7,0.2,121
6,781,0.1,0.7,0.2,-14.194106265844471,7,791,0.1,0.2,0.7,122
7,791,0.1,0.2,0.7,-14.235641953186025,1,793,0.2,0.6,0.2,123
1,793,0.2,0.6,0.2,-14.335508883654166,7,800,0.1,0.4,0.5,124
7,800,0.1,0.4,0.5,-14.590001623567623,1,813,0.2,0.5,0.3,125
1,813,0.2,0.5,0.3,-14.692717843925697,7,820,0.8,0.1,0.1,126
7,820,0.8,0.1,0.1,-14.81193230917394,1,827,0.1,0.2,0.7,127
1,827,0.1,0.2,0.7,-15.091892518385247,6,836,0.3,0.5,0.2,128
6,836,0.3,0.5,0.2,-16.319168569633376,0,849,0.8,-0.0,0.2,129
0,849,0.8,-0.0,0.2,-15.37728568975327,1,853,0.9,0.0,0.1,130
1,853,0.9,0.0,0.1,-15.552789041958844,5,862,0.5,0.2,0.3,131
5,862,0.5,0.2,0.3,-15.732563151539255,7,868,0.4,0.4,0.2,132
7,868,0.4,0.4,0.2,-16.00933652002386,2,881,0.8,-0.0,0.2,133
2,881,0.8,-0.0,0.2,-16.98261015482362,0,883,0.2,0.4,0.4,134
0,883,0.2,0.4,0.4,-16.229086053275385,2,891,0.2,0.1,0.7,135
2,891,0.2,0.1,0.7,-16.37206519274263,5,899,0.5,0.4,0.1,136
5,899,0.5,0.4,0.1,-16.699338540815205,3,916,0.7,0.3,0.0,137
3,916,0.7,0.3,0.0,-16.837153655407054,6,924,0.4,0.6,-0.0,138
6,924,0.4,0.6,-0.0,-17.055386043852987,3,935,0.3,0.2,0.5,139
3,935,0.3,0.2,0.5,-17.187012378414455,3,941,0.2,0.1,0.7,140
3,941,0.2,0.1,0.7,-17.37194258138031,3,949,0.1,0.3,0.6,141
3,949,0.1,0.3,0.6,-17.602022155566505,6,959,0.8,0.1,0.1,142
6,959,0.8,0.1,0.1,-17.752496934010843,2,971,0.0,0.2,0.8,143
2,971,0.0,0.2,0.8,-17.981778964670735,6,978,0.5,0.3,0.2,144
6,978,0.5,0.3,0.2,-18.102355175024027,6,986,0.7,0.2,0.1,145
6,986,0.7,0.2,0.1,-18.172430623273783,4,991,0.3,0.6,0.1,146
4,991,0.3,0.6,0.1,-18.4459,6,1004,0.8,0.1,0.1,147
6,1004,0.8,0.1,0.1,-18.487182317041047,1,1008,0.2,0.5,0.3,148
1,1008,0.2,0.5,0.3,-18.725074999999997,1,1017,0.1,0.8,0.1,149
1,1017,0.1,0.8,0.1,-18.79035,6,1025,0.7,0.2,0.1,150
6,1025,0.7,0.2,0.1,-18.981472243870638,2,1036,0.1,0.5,0.4,151
2,1036,0.1,0.5,0.4,-19.11847980893193,7,1041,0.0,0.7,0.3,152
7,1041,0.0,0.7,0.3,-19.308724842092612,4,1054,0.2,0.6,0.2,153
4,1054,0.2,0.6,0.2,-19.303776263140435,5,1057,0.3,0.3,0.4,154
5,1057,0.3,0.3,0.4,-19.39325153371372,1,1060,0.8,0.1,0.1,155
1,1060,0.8,0.1,0.1,-19.621050727642363,5,1071,0.7,0.2,0.1,156
5,1071,0.7,0.2,0.1,-20.859055999647232,0,1081,0.3,0.6,0.1,157
0,1081,0.3,0.6,0.1,-20.00804670995115,2,1089,0.2,0.3,0.5,158
2,1089,0.2,0.3,0.5,-20.160383522465814,2,1095,0.2,0.2,0.6,159
2,1095,0.2,0.2,0.6,-20.371704129929178,6,1104,0.7,0.3,0.0,160
6,1104,0.7,0.3,0.0,-20.535247988520904,3,1114,0.2,0.6,0.2,161
3,1114,0.2,0.6,0.2,-21.696114940356484,0,1122,0.1,0.9,0.0,162
0,1122,0.1,0.9,0.0,-20.739043897346825,3,1131,0.5,0.0,0.5,163
3,1131,0.5,0.0,0.5,-21.077620578282456,5,1143,0.0,0.2,0.8,164
5,1143,0.0,0.2,0.8,-21.411333272513545,2,1156,0.8,0.1,0.1,165
2,1156,0.8,0.1,0.1,-21.47538760967581,4,1161,0.4,0.4,0.2,166
4,1161,0.4,0.4,0.2,-22.755932253364225,0,1173,0.2,0.5,0.3,167
0,1173,0.2,0.5,0.3,-22.028295310946934,6,1187,0.2,0.1,0.7,168
6,1187,0.2,0.1,0.7,-22.387998104282723,4,1203,0.9,0.0,0.1,169
4,1203,0.9,0.0,0.1,-22.664727182031026,1,1218,0.1,0.1,0.8,170
1,1218,0.1,0.1,0.8,-22.9192,5,1226,0.5,0.5,-0.0,171
5,1226,0.5,0.5,-0.0,-23.0825,1,1236,0.4,0.2,0.4,172
1,1236,0.4,0.2,0.4,-23.1536,1,1239,0.6,0.1,0.3,173
1,1239,0.6,0.1,0.3,-23.3697,4,1251,0.2,0.2,0.6,174
4,1251,0.2,0.2,0.6,-24.6994,0,1265,0.4,0.4,0.2,175
0,1265,0.4,0.4,0.2,-23.905800000000003,2,1276,0.4,0.4,0.2,176
2,1276,0.4,0.4,0.2,-24.171799999999998,3,1290,0.3,0.3,0.4,177
3,1290,0.3,0.3,0.4,-24.3801,1,1300,0.0,0.6,0.4,178
1,1300,0.0,0.6,0.4,-24.5916,2,1311,0.6,0.4,-0.0,179
2,1311,0.6,0.4,-0.0,-24.689,4,1320,0.7,0.2,0.1,180
4,1320,0.7,0.2,0.1,-24.855900000000002,5,1328,0.0,0.7,0.3,181
5,1328,0.0,0.7,0.3,-25.0397,1,1337,0.0,0.7,0.3,182
1,1337,0.0,0.7,0.3,-25.0862,7,1344,0.2,0.6,0.2,183
7,1344,0.2,0.6,0.2,-26.185527297211117,0,1352,0.3,0.7,0.0,184
0,1352,0.3,0.7,0.0,-25.214102274239004,7,1358,0.0,0.9,0.1,185
7,1358,0.0,0.9,0.1,-25.246592276496614,6,1366,0.8,0.0,0.2,186
6,1366,0.8,0.0,0.2,-25.466670260606648,5,1369,0.0,0.3,0.7,187
5,1369,0.0,0.3,0.7,-25.687060331281835,2,1377,0.1,0.2,0.7,188
2,1377,0.1,0.2,0.7,-26.0048367171987,5,1391,0.1,0.2,0.7,189
5,1391,0.1,0.2,0.7,-26.378948477297964,2,1408,0.0,0.4,0.6,190
2,1408,0.0,0.4,0.6,-26.454893259839743,2,1412,0.6,0.4,0.0,191
2,1412,0.6,0.4,0.0,-26.613499086247366,7,1423,0.3,0.0,0.7,192
7,1423,0.3,0.0,0.7,-27.90373035217585,0,1432,0.9,0.1,0.0,193
0,1432,0.9,0.1,0.0,-27.046145862490494,7,1440,0.3,0.5,0.2,194
7,1440,0.3,0.5,0.2,-27.22790381434887,2,1447,0.1,0.2,0.7,195
2,1447,0.1,0.2,0.7,-28.39231251419379,0,1453,0.2,0.3,0.5,196
